scope,project_count,projects,text_sha256,row_count,sample_issue_ids
within_project,1,BIRT,ea265ee86ce37f616fcfa29711f6436d233b4eace78d7636486089720a0ad7aa,3,161176|161177|161174
within_project,1,BIRT,f095f375bbddc6f693f7fffd349f855c04a9880294468270b1c70aefa3df65bb,3,121007|121003|121004
within_project,1,BIRT,fbd03c275b8459c5928daf869490c2f6750a18d122d536e2df58d274fa220964,3,148780|148777|148779
within_project,1,BIRT,0370542f84602b67d4251868f64e4f877547ef89a69a8400b6bcc4cacbd909fd,2,168154|168155
within_project,1,BIRT,037ab2ef503b7af0c769b389d8c54f4f43c26768f49e7c3df66dd855b30b49a2,2,192020|192024
within_project,1,BIRT,050a4616b3c1201218be411dab5fdeb0c3ba7637e62b0476d6a8b853441b096f,2,121832|121827
within_project,1,BIRT,059d3e31593611f0316c08bf913e3aa2af4df64ad72e818a68a378b022245612,2,166913|166912
within_project,1,BIRT,0a0eb7fa97c87efc71c8a392409aad86718c01f87062ff22bfbeea5025bde459,2,132928|132927
within_project,1,BIRT,0b85be5d23e9a3d3d8cff3b50bc6591a9ad3845b668e3910a43fb230b4a549a4,2,121021|121020
within_project,1,BIRT,0b9b83babc7a3c4fdec873038fb0f4e98bfcd09e0b2e3bc1f669550a8a47e8e5,2,144848|144847
within_project,1,BIRT,0d1dcf1fad9a14d4b0782035f44c27a33c44a04318297ea463a4fd85b9520088,2,156841|156481
within_project,1,BIRT,0e1b3e99417bd481c17a7d881da8ad115fc878a60337aab6eeb990d476d9371b,2,156958|156961
within_project,1,BIRT,0ed2da04d046e5290c50e4664151445d9c05a314b477cdcd3df47510acf3dda9,2,171512|171629
within_project,1,BIRT,11d241a024dd1ea341253d0d1ccc476c56f46bcc145cb98158d6f77334a433e8,2,126070|126073
within_project,1,BIRT,1a57f9dba3ec4ef9455e88c007fdae607754344815be883b2ce407a1dd7915c6,2,122711|122710
within_project,1,BIRT,1d7d4828803cf1b6c9cd4cab87f275dd251d4f01e18cde24262e0239f9712679,2,152831|152830
within_project,1,BIRT,1ec35f781b3623d3feb809f0104f61db73610fcacb0df72a166e589f6845916f,2,161072|161069
within_project,1,BIRT,24a052b2f91e2880f3bdac4fa83a3c363525bcf220bf68649e960c48861890cc,2,128466|128465
within_project,1,BIRT,27f731ccc9907dde0f4a70b91a2f9650f02bce76bc90ca7de18e4ac46aa88be0,2,400954|400953
within_project,1,BIRT,293d7b0cc7efc4c29e910b290ba5f4232cbf002853dcc43af34b585ecd61d97f,2,165415|165416
within_project,1,BIRT,2be6d2eee81f6f8722372d89913cf75f49b3699031c39196a9b6761ce4e16f4b,2,213887|213889
within_project,1,BIRT,2c57f2784aba9d5db4c4c8835ff75e4ce742b191445a9ed9663b93162f7a022d,2,132787|132791
within_project,1,BIRT,2d99a0f4aadb95b174d97dfed756d51c143ef4b8a9ecac857d7d337528b3731f,2,132626|132632
within_project,1,BIRT,30b6c8b6fc40b9cd9ae4258d47541e5919c07721d049fd0641b395ca86f2cb8e,2,191185|191188
within_project,1,BIRT,355e140df3982a5277d834ee41e6f4db0ffac546057e42d58b096272ab254f8d,2,143375|143380
within_project,1,BIRT,35babbaeed1a51407394c76e9e51737a9975fffd343cd0327d8dde2767ff69d9,2,186308|186309
within_project,1,BIRT,3f44176c29af9b84c6cc290cc738f249b26e35a09bfe4ee70d1a01a15d10f733,2,170422|170423
within_project,1,BIRT,41e3f41109733317dca955ac5d81ea02b4e4d1f0dc5efe9326ae6aaac5c01fd9,2,133788|133790
within_project,1,BIRT,451c13b4d94d7994b8875c2d53a6f60964b13e2d9ebdce6bc9b8fbe2e18ec136,2,184410|184335
within_project,1,BIRT,473cca65d12849a2e649186beb37804288e840f1600370fcbc086a4f4836eafd,2,105454|105457
within_project,1,BIRT,5064359a2111fef8ae5f062495a2ed16f916856aef49cda5e875d6c53245e1df,2,168504|168505
